unique_id,title,authors,year,journal,species,tolerance_metric,heat_tolerance,latitude,longitude
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,44.6,-35.2975906,149.1012676
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,45.9,-35.2975906,149.1012676
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,45.7,-35.2975906,149.1012676
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,44.8,-35.2975906,149.1012676
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,46.7,-35.2975906,149.1012676
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,44.7,-35.2975906,149.1012676
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,44.9,-35.2975906,149.1012676
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,46.5,-35.2975906,149.1012676
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,45.2,-35.2975906,149.1012676
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,44.7,-35.2975906,149.1012676
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,46.3,-35.2975906,149.1012676
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,46.8,-35.2975906,149.1012676
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,45.8,-35.2975906,149.1012676
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,46.9,-35.2975906,149.1012676
139,Photosynthesis in newly developed leaves of heat-tolerant wheat acclimates to long-term nocturnal warming,"Coast, O; Scafaro, AP; Bramley, H; Taylor, NL; Atkin, OK",2024,JOURNAL OF EXPERIMENTAL BOTANY,Triticum aestivum,Tcrit,46.8,-35.2975906,149.1012676
140,Environmental and Biogeographic Drivers behind Alpine Plant Thermal Tolerance and Genetic Variation,"Danzey, LM; Briceño, VF; Cook, AM; Nicotra, AB; Peyre, G; Rossetto, M; Yap, JYS; Leigh, A",2024,PLANTS-BASEL,Aciphylla glacialis,Tcrit,41.6,-35.9985,148.3346
140,Environmental and Biogeographic Drivers behind Alpine Plant Thermal Tolerance and Genetic Variation,"Danzey, LM; Briceño, VF; Cook, AM; Nicotra, AB; Peyre, G; Rossetto, M; Yap, JYS; Leigh, A",2024,PLANTS-BASEL,Prostanthera cuneata,Tcrit,39.5,-35.9985,148.3346
108,Supra-optimal temperatures induce photochemical leaf damage and reduce photosynthetic O-2 evolution in Carica papaya L,"De Souza, GAR; Neves, DDA; Ruas, KF; Baroni, DF; Dos Santos, KD; Bernado, WD; De Miranda, RMDN; De Almeida, CM; Santos, AR; Rodrigues, WP; Rakocevic, M; Campostrini, E",2022,ENVIRONMENTAL AND EXPERIMENTAL BOTANY,Carica papaya,Tcrit,49.136,-21.746,-41.306
108,Supra-optimal temperatures induce photochemical leaf damage and reduce photosynthetic O-2 evolution in Carica papaya L,"De Souza, GAR; Neves, DDA; Ruas, KF; Baroni, DF; Dos Santos, KD; Bernado, WD; De Miranda, RMDN; De Almeida, CM; Santos, AR; Rodrigues, WP; Rakocevic, M; Campostrini, E",2022,ENVIRONMENTAL AND EXPERIMENTAL BOTANY,Carica papaya,Tcrit,49.183,-21.746,-41.306
108,Supra-optimal temperatures induce photochemical leaf damage and reduce photosynthetic O-2 evolution in Carica papaya L,"De Souza, GAR; Neves, DDA; Ruas, KF; Baroni, DF; Dos Santos, KD; Bernado, WD; De Miranda, RMDN; De Almeida, CM; Santos, AR; Rodrigues, WP; Rakocevic, M; Campostrini, E",2022,ENVIRONMENTAL AND EXPERIMENTAL BOTANY,Carica papaya,Tcrit,49.027,-21.746,-41.306
108,Supra-optimal temperatures induce photochemical leaf damage and reduce photosynthetic O-2 evolution in Carica papaya L,"De Souza, GAR; Neves, DDA; Ruas, KF; Baroni, DF; Dos Santos, KD; Bernado, WD; De Miranda, RMDN; De Almeida, CM; Santos, AR; Rodrigues, WP; Rakocevic, M; Campostrini, E",2022,ENVIRONMENTAL AND EXPERIMENTAL BOTANY,Carica papaya,Tcrit,49.0382,-21.746,-41.306
108,Supra-optimal temperatures induce photochemical leaf damage and reduce photosynthetic O-2 evolution in Carica papaya L,"De Souza, GAR; Neves, DDA; Ruas, KF; Baroni, DF; Dos Santos, KD; Bernado, WD; De Miranda, RMDN; De Almeida, CM; Santos, AR; Rodrigues, WP; Rakocevic, M; Campostrini, E",2022,ENVIRONMENTAL AND EXPERIMENTAL BOTANY,Carica papaya,Tcrit,49.0317,-21.746,-41.306
108,Supra-optimal temperatures induce photochemical leaf damage and reduce photosynthetic O-2 evolution in Carica papaya L,"De Souza, GAR; Neves, DDA; Ruas, KF; Baroni, DF; Dos Santos, KD; Bernado, WD; De Miranda, RMDN; De Almeida, CM; Santos, AR; Rodrigues, WP; Rakocevic, M; Campostrini, E",2022,ENVIRONMENTAL AND EXPERIMENTAL BOTANY,Carica papaya,Tcrit,48.999,-21.746,-41.306
89,Effects of temperature and irradiance on quantum yield of PSII photochemistry and xanthophyll cycle in a tropical and a temperate species,"Dongsansuk, A; Lutz, C; Neuner, G",2013,PHOTOSYNTHETICA,Allium ursinum,Tcrit,43.8,47.2654296,11.3927685
89,Effects of temperature and irradiance on quantum yield of PSII photochemistry and xanthophyll cycle in a tropical and a temperate species,"Dongsansuk, A; Lutz, C; Neuner, G",2013,PHOTOSYNTHETICA,Musa sp,Tcrit,44.7,47.2654296,11.3927685
18,Temperature response of leaf photosynthetic capacity in seedlings from seven temperate tree species,"Dreyer, E; Le Roux, X; Montpied, P; Daudet, FA; Masson, F",2001,TREE PHYSIOLOGY,Acer pseudoplatanus,Tcrit,47.5,48.6937223,6.1834097
18,Temperature response of leaf photosynthetic capacity in seedlings from seven temperate tree species,"Dreyer, E; Le Roux, X; Montpied, P; Daudet, FA; Masson, F",2001,TREE PHYSIOLOGY,Betula pendula,Tcrit,47.3,48.6937223,6.1834097
18,Temperature response of leaf photosynthetic capacity in seedlings from seven temperate tree species,"Dreyer, E; Le Roux, X; Montpied, P; Daudet, FA; Masson, F",2001,TREE PHYSIOLOGY,Fagus sylvatica,Tcrit,46.3,48.6937223,6.1834097
18,Temperature response of leaf photosynthetic capacity in seedlings from seven temperate tree species,"Dreyer, E; Le Roux, X; Montpied, P; Daudet, FA; Masson, F",2001,TREE PHYSIOLOGY,Fraxinus excelsior,Tcrit,47,48.6937223,6.1834097
18,Temperature response of leaf photosynthetic capacity in seedlings from seven temperate tree species,"Dreyer, E; Le Roux, X; Montpied, P; Daudet, FA; Masson, F",2001,TREE PHYSIOLOGY,Quercus petraea,Tcrit,46.7,48.6937223,6.1834097
18,Temperature response of leaf photosynthetic capacity in seedlings from seven temperate tree species,"Dreyer, E; Le Roux, X; Montpied, P; Daudet, FA; Masson, F",2001,TREE PHYSIOLOGY,Quercus robur,Tcrit,47.6,48.6937223,6.1834097
134,Are CAM bromeliad seedlings from <i>Campo Rupestre</i> more tolerant to heat than C3?,"Duarte, AA; Vilas-Boas, T; Marques, AR; de Lemos, JP",2024,THEORETICAL AND EXPERIMENTAL PLANT PHYSIOLOGY,Aechmea nudicaulis,Tcrit,43,-19.897777,-43.670278
134,Are CAM bromeliad seedlings from <i>Campo Rupestre</i> more tolerant to heat than C3?,"Duarte, AA; Vilas-Boas, T; Marques, AR; de Lemos, JP",2024,THEORETICAL AND EXPERIMENTAL PLANT PHYSIOLOGY,Dyckia saxatilis,Tcrit,49,-19.897777,-43.670278
134,Are CAM bromeliad seedlings from <i>Campo Rupestre</i> more tolerant to heat than C3?,"Duarte, AA; Vilas-Boas, T; Marques, AR; de Lemos, JP",2024,THEORETICAL AND EXPERIMENTAL PLANT PHYSIOLOGY,Racinea aerisincola,Tcrit,33.1,-19.897777,-43.670278
134,Are CAM bromeliad seedlings from <i>Campo Rupestre</i> more tolerant to heat than C3?,"Duarte, AA; Vilas-Boas, T; Marques, AR; de Lemos, JP",2024,THEORETICAL AND EXPERIMENTAL PLANT PHYSIOLOGY,Tillandsia gardneri,Tcrit,45.1,-19.897777,-43.670278
134,Are CAM bromeliad seedlings from <i>Campo Rupestre</i> more tolerant to heat than C3?,"Duarte, AA; Vilas-Boas, T; Marques, AR; de Lemos, JP",2024,THEORETICAL AND EXPERIMENTAL PLANT PHYSIOLOGY,Vriesea bituminosa,Tcrit,46.4,-19.897777,-43.670278
134,Are CAM bromeliad seedlings from <i>Campo Rupestre</i> more tolerant to heat than C3?,"Duarte, AA; Vilas-Boas, T; Marques, AR; de Lemos, JP",2024,THEORETICAL AND EXPERIMENTAL PLANT PHYSIOLOGY,Vriesea friburgensis,Tcrit,47.8,-19.897777,-43.670278
134,Are CAM bromeliad seedlings from <i>Campo Rupestre</i> more tolerant to heat than C3?,"Duarte, AA; Vilas-Boas, T; Marques, AR; de Lemos, JP",2024,THEORETICAL AND EXPERIMENTAL PLANT PHYSIOLOGY,Vriesea pardalina,Tcrit,47.5,-19.897777,-43.670278
106,Short-term responses of photosystem II to heat stress in cold-acclimated atrazine-resistant and susceptible biotypes of Erigeron canadensis (L.),"Dulai, S; Molnar, I; Peli, E; Lehoczki, E",1999,ZEITSCHRIFT FUR NATURFORSCHUNG SECTION C-A JOURNAL OF BIOSCIENCES,Erigeron canadensis,Tcrit,36.6,46.2546312,20.1486016
106,Short-term responses of photosystem II to heat stress in cold-acclimated atrazine-resistant and susceptible biotypes of Erigeron canadensis (L.),"Dulai, S; Molnar, I; Peli, E; Lehoczki, E",1999,ZEITSCHRIFT FUR NATURFORSCHUNG SECTION C-A JOURNAL OF BIOSCIENCES,Erigeron canadensis,Tcrit,40.5,46.2546312,20.1486016
106,Short-term responses of photosystem II to heat stress in cold-acclimated atrazine-resistant and susceptible biotypes of Erigeron canadensis (L.),"Dulai, S; Molnar, I; Peli, E; Lehoczki, E",1999,ZEITSCHRIFT FUR NATURFORSCHUNG SECTION C-A JOURNAL OF BIOSCIENCES,Erigeron canadensis,Tcrit,41.1,46.2546312,20.1486016
106,Short-term responses of photosystem II to heat stress in cold-acclimated atrazine-resistant and susceptible biotypes of Erigeron canadensis (L.),"Dulai, S; Molnar, I; Peli, E; Lehoczki, E",1999,ZEITSCHRIFT FUR NATURFORSCHUNG SECTION C-A JOURNAL OF BIOSCIENCES,Erigeron canadensis,Tcrit,38.6,46.2546312,20.1486016
106,Short-term responses of photosystem II to heat stress in cold-acclimated atrazine-resistant and susceptible biotypes of Erigeron canadensis (L.),"Dulai, S; Molnar, I; Peli, E; Lehoczki, E",1999,ZEITSCHRIFT FUR NATURFORSCHUNG SECTION C-A JOURNAL OF BIOSCIENCES,Erigeron canadensis,Tcrit,39.3,46.2546312,20.1486016
106,Short-term responses of photosystem II to heat stress in cold-acclimated atrazine-resistant and susceptible biotypes of Erigeron canadensis (L.),"Dulai, S; Molnar, I; Peli, E; Lehoczki, E",1999,ZEITSCHRIFT FUR NATURFORSCHUNG SECTION C-A JOURNAL OF BIOSCIENCES,Erigeron canadensis,Tcrit,38.6,46.2546312,20.1486016
8,Rapid temperature responses of photosystem II efficiency forecast genotypic variation in rice vegetative heat tolerance,"Ferguson, JN; McAusland, L; Smith, KE; Price, AH; Wilson, ZA; Murchie, EH",2020,PLANT JOURNAL,Oryza sativa,Tcrit,39.18,52.939,-1.1985
8,Rapid temperature responses of photosystem II efficiency forecast genotypic variation in rice vegetative heat tolerance,"Ferguson, JN; McAusland, L; Smith, KE; Price, AH; Wilson, ZA; Murchie, EH",2020,PLANT JOURNAL,Oryza sativa,Tcrit,39.89,52.939,-1.1985
8,Rapid temperature responses of photosystem II efficiency forecast genotypic variation in rice vegetative heat tolerance,"Ferguson, JN; McAusland, L; Smith, KE; Price, AH; Wilson, ZA; Murchie, EH",2020,PLANT JOURNAL,Oryza sativa,Tcrit,36.48,52.939,-1.1985
8,Rapid temperature responses of photosystem II efficiency forecast genotypic variation in rice vegetative heat tolerance,"Ferguson, JN; McAusland, L; Smith, KE; Price, AH; Wilson, ZA; Murchie, EH",2020,PLANT JOURNAL,Oryza sativa,Tcrit,39.33,52.939,-1.1985
8,Rapid temperature responses of photosystem II efficiency forecast genotypic variation in rice vegetative heat tolerance,"Ferguson, JN; McAusland, L; Smith, KE; Price, AH; Wilson, ZA; Murchie, EH",2020,PLANT JOURNAL,Oryza sativa,Tcrit,38.57,52.939,-1.1985
8,Rapid temperature responses of photosystem II efficiency forecast genotypic variation in rice vegetative heat tolerance,"Ferguson, JN; McAusland, L; Smith, KE; Price, AH; Wilson, ZA; Murchie, EH",2020,PLANT JOURNAL,Oryza sativa,Tcrit,39.55,52.939,-1.1985
8,Rapid temperature responses of photosystem II efficiency forecast genotypic variation in rice vegetative heat tolerance,"Ferguson, JN; McAusland, L; Smith, KE; Price, AH; Wilson, ZA; Murchie, EH",2020,PLANT JOURNAL,Oryza sativa,Tcrit,38.57,52.939,-1.1985
42,Seasonal variations and acclimation potential of the thermostability of photochemistry in four Mediterranean conifers,"Froux, F; Ducrey, M; Epron, D; Dreyer, E",2004,ANNALS OF FOREST SCIENCE,Cedrus atlantica,Tcrit,48.7,43.9492493,4.8059012
42,Seasonal variations and acclimation potential of the thermostability of photochemistry in four Mediterranean conifers,"Froux, F; Ducrey, M; Epron, D; Dreyer, E",2004,ANNALS OF FOREST SCIENCE,Cupressus sempervirens,Tcrit,44.4,43.9492493,4.8059012
42,Seasonal variations and acclimation potential of the thermostability of photochemistry in four Mediterranean conifers,"Froux, F; Ducrey, M; Epron, D; Dreyer, E",2004,ANNALS OF FOREST SCIENCE,Pinus halepensis,Tcrit,46.8,43.9492493,4.8059012
42,Seasonal variations and acclimation potential of the thermostability of photochemistry in four Mediterranean conifers,"Froux, F; Ducrey, M; Epron, D; Dreyer, E",2004,ANNALS OF FOREST SCIENCE,Pinus nigra,Tcrit,45.4,43.9492493,4.8059012
62,Thermal optima of photosynthetic functions and thermostability of photochemistry in cork oak seedlings,"Ghouil, H; Montpied, P; Epron, D; Ksontini, M; Hanchi, B; Dreyer, E",2003,TREE PHYSIOLOGY,Quercus suber,Tcrit,44.77,-23.1415413,-44.7610795
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus grandis x Poncirus trifoliata,Tcrit,46.21,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus jambhiri,Tcrit,43.68,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus limon,Tcrit,46.27,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus paradisi,Tcrit,45.45,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus paradisi x Poncirus trifoliata,Tcrit,46.43,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus reticulata,Tcrit,46.36,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus reticulata x Citrus medica,Tcrit,46.98,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus reticulata x Poncirus trifoliata,Tcrit,46.7,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus reticulata x Poncirus trifoliata,Tcrit,46.53,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus reticulata x Poncirus trifoliata,Tcrit,46.39,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus reticulata x Poncirus trifoliata,Tcrit,46.36,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus sinensis,Tcrit,47.42,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus sinensis,Tcrit,47.28,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus sinensis x Poncirus trifoliata,Tcrit,45.97,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus sp,Tcrit,46.79,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus sp,Tcrit,44.99,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus sp,Tcrit,44.41,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus sp,Tcrit,46.12,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Citrus sp,Tcrit,44.77,28.1021,-81.7121
69,Short-term warming does not affect intrinsic thermotolerance but induces strong sustaining photoprotection in tropical evergreen citrus genotypes,"Guha, A; Vharachumu, T; Khalid, MF; Keeley, M; Avenson, TJ; Vincent, C",2022,PLANT CELL AND ENVIRONMENT,Poncirus trifoliata x Citrus sinensis,Tcrit,45.71,28.1021,-81.7121
47,LEAF-LEVEL RESPONSES TO LIGHT AND TEMPERATURE IN 2 COOCCURRING QUERCUS (FAGACEAE) SPECIES - IMPLICATIONS FOR TREE DISTRIBUTION PATTERNS,"HAMERLYNCK, EP; KNAPP, AK",1994,FOREST ECOLOGY AND MANAGEMENT,Quercus macrocarpa,Tcrit,43.3,NA,NA
47,LEAF-LEVEL RESPONSES TO LIGHT AND TEMPERATURE IN 2 COOCCURRING QUERCUS (FAGACEAE) SPECIES - IMPLICATIONS FOR TREE DISTRIBUTION PATTERNS,"HAMERLYNCK, EP; KNAPP, AK",1994,FOREST ECOLOGY AND MANAGEMENT,Quercus macrocarpa,Tcrit,47.9,NA,NA
47,LEAF-LEVEL RESPONSES TO LIGHT AND TEMPERATURE IN 2 COOCCURRING QUERCUS (FAGACEAE) SPECIES - IMPLICATIONS FOR TREE DISTRIBUTION PATTERNS,"HAMERLYNCK, EP; KNAPP, AK",1994,FOREST ECOLOGY AND MANAGEMENT,Quercus muehlenbergii,Tcrit,46,NA,NA
47,LEAF-LEVEL RESPONSES TO LIGHT AND TEMPERATURE IN 2 COOCCURRING QUERCUS (FAGACEAE) SPECIES - IMPLICATIONS FOR TREE DISTRIBUTION PATTERNS,"HAMERLYNCK, EP; KNAPP, AK",1994,FOREST ECOLOGY AND MANAGEMENT,Quercus muehlenbergii,Tcrit,50,NA,NA
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia aneura,Tcrit,49.097,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia aneura,Tcrit,49.587,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia aneura,Tcrit,50.444,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia aneura,Tcrit,48.612,-30.0914494,145.9429902
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia binervata,Tcrit,45.802,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia binervata,Tcrit,45.028,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia binervata,Tcrit,48.848,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia binervata,Tcrit,42.014,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia longifolia,Tcrit,44.212,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia longifolia,Tcrit,47.807,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia longifolia,Tcrit,45.298,-34.4243941,150.89385
136,Acclimation of thermal tolerance in juvenile plants from three biomes is suppressed when extremes co-occur,"Harris, RJ; Alvarez, PR; Bryant, C; Briceño, VF; Cook, AM; Leigh, A; Nicotra, AB",2024,CONSERVATION PHYSIOLOGY,Acacia longifolia,Tcrit,40.57,-34.4243941,150.89385
